63820924338126;COL;9171;(68.4, 32.1, 0.0);2
63820924340460;COL;5128;(38.5, 4.3, 0.0);2
63820924343702;COL;5129;(40.6, 32.1, 0.0);2
63820924346227;COL;9172;(66.2, 32.1, 0.0);2
63820924346827;COL;9173;(76.9, 4.3, 0.0);2
63820924349843;COL;5130;(4.3, 21.4, 0.0);2
63820924351927;COL;5131;(42.7, 32.1, 0.0);2
63820924353043;COL;5132;(4.3, 27.8, 0.0);2
63820924354268;COL;9174;(89.8, 32.1, 0.0);2
63820924354527;COL;5134;(29.9, 4.3, 0.0);2
63820924355027;COL;5133;(4.3, 25.6, 0.0);2
63820924355926;COL;9175;(102.6, 4.3, 0.0);2
63820924357568;COL;5135;(29.9, 4.3, 0.0);2
63820924359568;COL;5136;(29.9, 4.3, 0.0);2
63820924360927;COL;9176;(102.6, 4.3, 0.0);2
63820924361568;COL;5137;(29.9, 4.3, 0.0);2
63820924362969;COL;9177;(102.6, 4.3, 0.0);2
63820924369585;COL;5138;(23.5, 4.3, 0.0);2
63820924370827;COL;9178;(79.1, 32.1, 0.0);2
63820924371043;COL;9179;(102.6, 4.3, 0.0);2
63820924373743;COL;5139;(4.3, 8.5, 0.0);2
63820924376068;COL;9180;(106.9, 4.3, 0.0);2
63820924383968;COL;5140;(32.1, 32.1, 0.0);2
63820924386168;COL;9181;(102.6, 4.3, 0.0);2
63820924386527;COL;5141;(53.4, 32.1, 0.0);2
63820924390685;COL;5142;(29.9, 4.3, 0.0);2
63820924395143;COL;5143;(40.6, 32.1, 0.0);2
63820924400785;COL;5144;(15.0, 4.3, 0.0);2
63820924404143;COL;5145;(23.5, 32.1, 0.0);2
63820924405826;COL;5146;(15.0, 4.3, 0.0);2
63820924409784;COL;5147;(15.0, 4.3, 0.0);2
63820924414827;COL;5148;(15.0, 4.3, 0.0);2
63820924424768;COL;5150;(42.7, 32.1, 0.0);2
63820924427402;COL;9182;(42.7, 4.3, 0.0);2
63820924430868;COL;5151;(15.0, 4.3, 0.0);2
63820924431701;COL;9183;(47.0, 32.1, 0.0);2
63820924435926;COL;5152;(15.0, 4.3, 0.0);2
63820924438843;COL;9185;(59.8, 4.3, 0.0);2
63820924439843;COL;5153;(40.6, 32.1, 0.0);2
63820924440826;COL;9186;(59.8, 4.3, 0.0);2
63820924446285;COL;9187;(42.7, 32.1, 0.0);2
63820924451202;COL;9188;(40.6, 32.1, 0.0);2
63820924463384;COL;5154;(49.2, 32.1, 0.0);2
63820924467667;COL;9190;(49.2, 4.3, 0.0);2
63820924467784;COL;5156;(27.8, 32.1, 0.0);2
63820924471926;COL;9191;(40.5, 9.2, 0.0);2
63820924474484;COL;5158;(25.6, 32.1, 0.0);2
63820924475402;COL;9192;(66.2, 32.1, 0.0);2
63820924477643;COL;5159;(40.6, 32.1, 0.0);2
63820924479042;COL;9193;(42.7, 32.1, 0.0);2
63820924479201;COL;5160;(49.2, 4.3, 0.0);2
63820924481026;COL;9194;(53.4, 32.1, 0.0);2
63820924482385;COL;5161;(55.6, 4.3, 0.0);2
63820924487584;COL;5162;(62.0, 32.1, 0.0);2
63820924488101;COL;9195;(42.7, 32.1, 0.0);2
63820924489526;COL;5163;(55.6, 32.1, 0.0);2
63820924490868;COL;9196;(42.7, 4.3, 0.0);2
63820924492868;COL;9197;(42.7, 4.3, 0.0);2
63820924497184;COL;9198;(44.9, 32.1, 0.0);2
63820924501926;COL;9199;(38.5, 4.3, 0.0);2
63820924506068;COL;9200;(23.5, 4.3, 0.0);2
63820924507901;COL;5165;(17.1, 32.1, 0.0);2
63820924510284;COL;9201;(17.1, 32.1, 0.0);2
63820924511126;COL;5166;(4.3, 25.6, 0.0);2
63820924513001;COL;9202;(23.5, 4.3, 0.0);2
63820924515026;COL;9203;(29.9, 4.3, 0.0);2
63820924515227;COL;5168;(8.5, 32.1, 0.0);2
63820924515901;COL;5169;(49.2, 32.1, 0.0);2
63820924519667;COL;9204;(4.3, 27.8, 0.0);2
63820924522226;COL;9205;(29.9, 4.3, 0.0);2
63820924525401;COL;9206;(34.2, 32.1, 0.0);2
63820924538968;COL;5170;(57.7, 32.1, 0.0);2
63820924539601;COL;9209;(17.1, 32.1, 0.0);2
63820924540201;COL;9210;(29.9, 4.3, 0.0);2
63820924543643;COL;9211;(17.1, 32.1, 0.0);2
63820924547284;COL;9212;(23.5, 4.3, 0.0);2
63820924551926;COL;5171;(38.5, 32.1, 0.0);2
63820924552701;COL;9214;(36.3, 32.1, 0.0);2
63820924558926;COL;9215;(42.7, 32.1, 0.0);2
63820924566726;COL;5172;(42.7, 4.3, 0.0);2
63820924567743;COL;5173;(42.7, 4.3, 0.0);2
63820924569484;COL;9217;(15.0, 4.3, 0.0);2
63820924572767;COL;5175;(42.7, 4.3, 0.0);2
63820924574484;COL;9218;(15.0, 4.3, 0.0);2
63820924576526;COL;5176;(21.4, 32.1, 0.0);2
63820924578484;COL;9219;(15.0, 4.3, 0.0);2
63820924589326;COL;9222;(42.7, 4.3, 0.0);2
63820924594168;COL;5177;(34.2, 32.1, 0.0);2
63820924596901;COL;5178;(36.3, 4.3, 0.0);2
63820924598967;COL;5179;(36.3, 4.3, 0.0);2
63820924599942;COL;9225;(10.7, 32.1, 0.0);2
63820924602725;COL;9226;(15.0, 4.3, 0.0);2
63820924604926;COL;5180;(42.7, 4.3, 0.0);2
63820924612725;COL;9228;(15.0, 4.3, 0.0);2
63820924614743;COL;9229;(15.0, 4.3, 0.0);2
63820924616767;COL;9230;(15.0, 4.3, 0.0);2
63820924618767;COL;9231;(15.0, 4.3, 0.0);2
63820924618900;COL;5181;(4.3, 21.4, 0.0);2
63820924622484;COL;5182;(23.5, 32.1, 0.0);2
63820924627983;COL;5183;(42.7, 4.3, 0.0);2
63820924632600;COL;5184;(59.8, 32.1, 0.0);2
63820924634925;COL;9233;(23.5, 4.3, 0.0);2
63820924638367;COL;9234;(40.6, 32.1, 0.0);2
63820924642984;COL;9235;(23.5, 4.3, 0.0);2
63820924648568;COL;5186;(55.6, 32.1, 0.0);2
63820924653325;COL;9236;(21.4, 32.1, 0.0);2
63820924654500;COL;5187;(29.9, 32.1, 0.0);2
63820924656942;COL;5188;(15.0, 32.1, 0.0);2
63820924659100;COL;5189;(10.7, 32.1, 0.0);2
63820924659167;COL;5190;(38.5, 4.3, 0.0);2
63820924659367;COL;9237;(15.0, 32.1, 0.0);2
63820924662125;COL;9238;(15.0, 4.3, 0.0);2
63820924668567;COL;9239;(25.6, 32.1, 0.0);2
63820924678725;COL;5191;(38.5, 32.1, 0.0);2
63820924679383;COL;9241;(15.0, 4.3, 0.0);2
63820924682600;COL;5192;(29.9, 32.1, 0.0);2
63820924682884;COL;9242;(29.9, 32.1, 0.0);2
63820924685767;COL;5193;(15.0, 32.1, 0.0);2
63820924691383;COL;5194;(29.9, 4.3, 0.0);2
63820924692425;COL;9243;(15.0, 4.3, 0.0);2
63820924696425;COL;9244;(26.3, 6.1, 0.0);2
63820924696984;COL;5195;(42.7, 32.1, 0.0);2
63820924700483;COL;5196;(25.1, 6.7, 0.0);2
63820924705666;COL;5197;(29.9, 4.3, 0.0);2
63820924710800;COL;5199;(25.6, 32.1, 0.0);2
63820924714267;COL;5200;(4.3, 32.1, 0.0);2
63820924721583;COL;5201;(29.9, 4.3, 0.0);2
63820924721767;COL;9246;(28.2, 4.8, 0.0);2
63820924730883;COL;5202;(27.8, 32.1, 0.0);2
63820924731608;COL;9248;(53.4, 32.1, 0.0);2
63820924737709;COL;5203;(21.4, 4.3, 0.0);2
63820924738683;COL;9250;(42.7, 32.1, 0.0);2
63820924742867;COL;5204;(4.3, 10.7, 0.0);2
63820924745108;COL;9251;(25.6, 32.1, 0.0);2
63820924745625;COL;5205;(53.4, 32.1, 0.0);2
63820924747208;COL;9252;(47.0, 32.1, 0.0);2
63820924747808;COL;9253;(32.1, 4.3, 0.0);2
63820924755108;COL;9254;(41.1, 4.8, 0.0);2
63820924757008;COL;9255;(42.7, 4.3, 0.0);2
63820924757108;COL;5208;(42.7, 32.1, 0.0);2
63820924761142;COL;5209;(44.9, 32.1, 0.0);2
63820924763141;COL;9256;(55.6, 32.1, 0.0);2
63820924767167;COL;5210;(44.9, 32.1, 0.0);2
63820924768908;COL;9257;(42.7, 4.3, 0.0);2
63820924769166;COL;5211;(34.2, 32.1, 0.0);2
63820924771966;COL;5212;(29.9, 4.3, 0.0);2
63820924772225;COL;9258;(42.7, 32.1, 0.0);2
63820924778225;COL;5213;(32.1, 32.1, 0.0);2
63820924779408;COL;9259;(21.4, 32.1, 0.0);2
63820924781384;COL;9260;(44.9, 32.1, 0.0);2
63820924782567;COL;5214;(49.2, 32.1, 0.0);2
63820924789325;COL;5215;(19.2, 32.1, 0.0);2
63820924792041;COL;5217;(29.9, 4.3, 0.0);2
63820924792266;COL;5216;(4.3, 17.1, 0.0);2
63820924795166;COL;9261;(36.3, 4.3, 0.0);2
63820924795624;COL;5218;(8.5, 32.1, 0.0);2
63820924801241;COL;9262;(41.1, 10.1, 0.0);2
63820924806283;COL;5219;(44.9, 32.1, 0.0);2
63820924807241;COL;9263;(38.5, 4.3, 0.0);2
63820924809483;COL;5220;(29.9, 32.1, 0.0);2
63820924812166;COL;9264;(70.5, 32.1, 0.0);2
63820924815341;COL;9265;(29.9, 4.3, 0.0);2
63820924817383;COL;9266;(23.5, 4.3, 0.0);2
63820924819608;COL;5222;(57.7, 32.1, 0.0);2
63820924821708;COL;9267;(15.0, 32.1, 0.0);2
63820924824783;COL;9268;(15.0, 32.1, 0.0);2
63820924828841;COL;9269;(15.0, 32.1, 0.0);2
63820924833707;COL;9270;(4.3, 17.1, 0.0);2
63820924836766;COL;9271;(19.2, 32.1, 0.0);2
63820924848508;COL;5225;(102.6, 4.3, 0.0);2
63820924849908;COL;9272;(44.9, 32.1, 0.0);2
63820924851741;COL;5226;(102.6, 32.1, 0.0);2
63820924851941;COL;9273;(34.2, 32.1, 0.0);2
63820924854966;COL;5227;(119.7, 32.1, 0.0);2
63820924855808;COL;5228;(100.4, 32.1, 0.0);2
63820924865066;COL;9275;(21.4, 32.1, 0.0);2
63820924865824;COL;5229;(91.9, 32.1, 0.0);2
63820924867308;COL;9276;(10.7, 32.1, 0.0);2
63820924872508;COL;5232;(64.1, 32.1, 0.0);2
63820924873067;COL;9277;(8.5, 32.1, 0.0);2
63820924876208;COL;9278;(4.3, 27.8, 0.0);2
63820924880266;COL;9279;(23.5, 32.1, 0.0);2
63820924882541;COL;5235;(64.1, 32.1, 0.0);2
63820924887925;COL;9280;(42.7, 4.3, 0.0);2
63820924893940;COL;9281;(38.5, 4.3, 0.0);2
63820924896241;COL;5236;(47.0, 32.1, 0.0);2
63820924898266;COL;9282;(36.3, 32.1, 0.0);2
63820924899108;COL;5237;(57.7, 32.1, 0.0);2
63820924902182;COL;5238;(70.5, 4.3, 0.0);2
63820924903266;COL;9283;(44.9, 32.1, 0.0);2
63820924904065;COL;9284;(38.5, 4.3, 0.0);2
63820924906041;COL;9285;(42.7, 4.3, 0.0);2
63820924908224;COL;5239;(74.8, 32.1, 0.0);2
63820924909682;COL;5240;(42.7, 32.1, 0.0);2
63820924911408;COL;9286;(47.0, 32.1, 0.0);2
63820924914366;COL;5241;(72.7, 32.1, 0.0);2
63820924916324;COL;5242;(70.5, 4.3, 0.0);2
63820924916466;COL;9287;(49.2, 32.1, 0.0);2
63820924918266;COL;5243;(64.1, 32.1, 0.0);2
63820924922441;COL;5244;(83.3, 32.1, 0.0);2
63820924924641;COL;9288;(53.4, 32.1, 0.0);2
63820924927007;COL;5245;(49.2, 4.3, 0.0);2
63820924931366;COL;5246;(59.8, 32.1, 0.0);2
63820924933282;COL;9290;(23.5, 4.3, 0.0);2
63820924938807;COL;9291;(12.8, 32.1, 0.0);2
63820924939466;COL;5248;(42.7, 32.1, 0.0);2
63820924942408;COL;9292;(38.5, 4.3, 0.0);2
63820924947807;COL;5249;(51.3, 32.1, 0.0);2
63820924948507;COL;9293;(42.7, 4.3, 0.0);2
63820924949441;COL;5250;(34.2, 32.1, 0.0);2
63820924952782;COL;5251;(47.0, 32.1, 0.0);2
63820924955982;COL;9294;(55.6, 32.1, 0.0);2
63820924956566;COL;9295;(38.5, 4.3, 0.0);2
63820924956809;COL;5252;(6.4, 32.1, 0.0);2
63820924960582;COL;5253;(32.1, 32.1, 0.0);2
63820924960841;COL;9296;(36.3, 32.1, 0.0);2
63820924961607;COL;9297;(38.5, 4.3, 0.0);2
63820924963682;COL;5254;(36.3, 32.1, 0.0);2
63820924964608;COL;9298;(38.5, 4.3, 0.0);2
63820924966624;COL;9299;(39.9, 6.7, 0.0);2
63820924969140;COL;5255;(10.7, 32.1, 0.0);2
63820924976207;COL;5256;(55.6, 32.1, 0.0);2
63820924976307;COL;5257;(29.9, 4.3, 0.0);2
63820924979823;COL;5258;(44.9, 32.1, 0.0);2
63820924980307;COL;5259;(29.9, 4.3, 0.0);2
63820924982466;COL;5260;(29.9, 4.3, 0.0);2
63820924984907;COL;5261;(44.9, 32.1, 0.0);2
63820924988007;COL;9300;(51.3, 32.1, 0.0);2
63820924989908;COL;9301;(49.2, 4.3, 0.0);2
63820924997765;COL;5262;(40.6, 32.1, 0.0);2
63820924998108;COL;9302;(47.0, 32.1, 0.0);2
63820925005807;COL;5263;(15.0, 32.1, 0.0);2
63820925007165;COL;9303;(66.2, 32.1, 0.0);2
63820925007882;COL;9304;(70.5, 4.3, 0.0);2
63820925008124;COL;5264;(47.0, 32.1, 0.0);2
63820925011765;COL;5266;(23.5, 32.1, 0.0);2
63820925011940;COL;9305;(59.8, 4.3, 0.0);2
63820925015307;COL;9306;(59.8, 4.3, 0.0);2
63820925018524;COL;5267;(23.5, 4.3, 0.0);2
63820925018607;COL;9307;(89.8, 32.1, 0.0);2
63820925020283;COL;9308;(64.1, 32.1, 0.0);2
63820925023240;COL;5268;(51.3, 32.1, 0.0);2
63820925027882;COL;5269;(34.2, 32.1, 0.0);2
63820925030807;COL;5270;(4.3, 12.8, 0.0);2
63820925031466;COL;9309;(59.8, 4.3, 0.0);2
63820925035965;COL;9310;(40.6, 32.1, 0.0);2
63820925038607;COL;9311;(83.3, 32.1, 0.0);2
63820925041065;COL;5271;(25.6, 32.1, 0.0);2
63820925041682;COL;5272;(42.7, 4.3, 0.0);2
63820925045224;COL;5273;(59.8, 32.1, 0.0);2
63820925047207;COL;9312;(55.6, 4.3, 0.0);2
63820925050507;COL;9313;(49.2, 32.1, 0.0);2
63820925054082;COL;5275;(29.9, 32.1, 0.0);2
63820925060182;COL;5276;(4.3, 25.6, 0.0);2
63820925063306;COL;9315;(55.6, 4.3, 0.0);2
63820925070165;COL;5277;(17.1, 32.1, 0.0);2
63820925071307;COL;5278;(10.7, 32.1, 0.0);2
63820925073340;COL;9316;(55.6, 4.3, 0.0);2
63820925074307;COL;5279;(44.9, 32.1, 0.0);2
63820925076866;COL;9317;(70.5, 32.1, 0.0);2
63820925078865;COL;5280;(23.5, 4.3, 0.0);2
63820925081465;COL;9318;(42.7, 4.3, 0.0);2
63820925086907;COL;5281;(15.0, 4.3, 0.0);2
63820925087548;COL;9319;(42.7, 4.3, 0.0);2
63820925091823;COL;9320;(47.0, 32.1, 0.0);2
63820925093265;COL;5282;(19.2, 32.1, 0.0);2
63820925095823;COL;5283;(40.6, 32.1, 0.0);2
63820925098024;COL;9321;(55.6, 32.1, 0.0);2
63820925103123;COL;9323;(57.7, 32.1, 0.0);2
63820925104365;COL;5284;(23.5, 32.1, 0.0);2
63820925106048;COL;5285;(15.0, 4.3, 0.0);2
63820925108006;COL;9324;(51.3, 32.1, 0.0);2
63820925108707;COL;9325;(38.5, 4.3, 0.0);2
63820925113107;COL;5287;(15.0, 4.3, 0.0);2
63820925113348;COL;5286;(17.1, 32.1, 0.0);2
63820925113681;COL;9326;(38.5, 4.3, 0.0);2
63820925116107;COL;5288;(15.0, 4.3, 0.0);2
63820925125148;COL;5289;(15.0, 4.3, 0.0);2
63820925127107;COL;5290;(15.0, 4.3, 0.0);2
63820925130106;COL;9328;(44.9, 32.1, 0.0);2
63820925131766;COL;5291;(34.2, 32.1, 0.0);2
63820925131806;COL;9329;(38.5, 4.3, 0.0);2
63820925135165;COL;5292;(15.0, 4.3, 0.0);2
63820925135848;COL;9330;(42.7, 4.3, 0.0);2
63820925139865;COL;9331;(42.7, 4.3, 0.0);2
63820925140181;COL;5293;(15.0, 4.3, 0.0);2
63820925141865;COL;9332;(42.7, 4.3, 0.0);2
63820925145564;COL;9333;(19.2, 32.1, 0.0);2
63820925147248;COL;5294;(15.0, 4.3, 0.0);2
63820925152306;COL;5295;(15.0, 4.3, 0.0);2
63820925155348;COL;5296;(15.0, 4.3, 0.0);2
63820925162048;COL;9335;(32.1, 4.3, 0.0);2
63820925164881;COL;5297;(29.9, 32.1, 0.0);2
63820925175748;COL;5299;(21.4, 32.1, 0.0);2
63820925178665;COL;9337;(21.4, 32.1, 0.0);2
63820925181448;COL;5300;(15.0, 4.3, 0.0);2
63820925182164;COL;9338;(23.5, 4.3, 0.0);2
63820925185165;COL;9339;(23.5, 4.3, 0.0);2
63820925187348;COL;9340;(29.9, 4.3, 0.0);2
63820925189848;COL;5301;(36.3, 32.1, 0.0);2
63820925190306;COL;9341;(38.5, 4.3, 0.0);2
63820925193723;COL;9342;(55.6, 32.1, 0.0);2
63820925194247;COL;9343;(42.7, 4.3, 0.0);2
63820925198264;COL;9344;(40.0, 6.7, 0.0);2
63820925201281;COL;5303;(4.3, 8.5, 0.0);2
63820925201548;COL;9345;(40.6, 32.1, 0.0);2
63820925202581;COL;9346;(34.6, 6.7, 0.0);2
63820925206323;COL;9347;(42.7, 4.3, 0.0);2
63820925209748;COL;9348;(51.3, 32.1, 0.0);2
63820925212581;COL;5304;(55.6, 32.1, 0.0);2
63820925213806;COL;5305;(23.5, 4.3, 0.0);2
63820925215806;COL;9350;(53.4, 32.1, 0.0);2
63820925225006;COL;5306;(27.8, 32.1, 0.0);2
63820925225748;COL;9352;(34.2, 32.1, 0.0);2
63820925227781;COL;5307;(29.9, 4.3, 0.0);2
63820925228606;COL;9353;(34.2, 2.1, 0.0);2
63820925236581;COL;9354;(32.1, 4.3, 0.0);2
63820925239606;COL;9355;(32.1, 4.3, 0.0);2
63820925240447;COL;5308;(19.2, 32.1, 0.0);2
63820925241181;COL;5309;(49.2, 32.1, 0.0);2
63820925242881;COL;5310;(38.5, 4.3, 0.0);2
63820925243007;COL;9356;(42.7, 32.1, 0.0);2
63820925245464;COL;5311;(57.7, 32.1, 0.0);2
63820925247481;COL;9357;(6.4, 32.1, 0.0);2
63820925249247;COL;5312;(34.2, 32.1, 0.0);2
63820925249948;COL;5313;(38.5, 4.3, 0.0);2
63820925256006;COL;5314;(38.5, 4.3, 0.0);2
63820925257006;COL;9358;(32.1, 32.1, 0.0);2
63820925257064;COL;5315;(42.7, 4.3, 0.0);2
63820925259081;COL;9359;(25.6, 32.1, 0.0);2
63820925260064;COL;5316;(38.5, 4.3, 0.0);2
63820925261781;COL;9361;(32.1, 4.3, 0.0);2
63820925265448;COL;5317;(32.1, 32.1, 0.0);2
63820925269723;COL;9362;(76.9, 32.1, 0.0);2
63820925271123;COL;9363;(44.9, 32.1, 0.0);2
63820925274480;COL;5318;(44.9, 32.1, 0.0);2
63820925277764;COL;5319;(19.2, 32.1, 0.0);2
63820925279280;COL;9364;(38.5, 9.7, 0.0);2
63820925283448;COL;5320;(23.5, 32.1, 0.0);2
63820925294347;COL;9366;(55.6, 32.1, 0.0);2
63820925298048;COL;9367;(42.7, 4.3, 0.0);2
63820925303105;COL;9368;(42.7, 4.3, 0.0);2
63820925307347;COL;5322;(38.5, 4.3, 0.0);2
63820925314806;COL;9370;(44.9, 32.1, 0.0);2
63820925316648;COL;9371;(15.0, 32.1, 0.0);2
63820925318306;COL;5323;(38.5, 4.3, 0.0);2
63820925331644;COL;5324;(51.3, 32.1, 0.0);2
63820925333785;COL;5325;(42.7, 32.1, 0.0);2
63820925335986;COL;9373;(102.6, 32.1, 0.0);2
63820925341427;COL;9374;(76.9, 4.3, 0.0);2
63820925346202;COL;5326;(74.8, 32.1, 0.0);2
63820925346944;COL;9375;(83.3, 32.1, 0.0);2
63820925352785;COL;5327;(44.9, 32.1, 0.0);2
63820925355060;COL;5328;(70.5, 32.1, 0.0);2
63820925356160;COL;5329;(72.7, 32.1, 0.0);2
63820925357485;COL;5330;(55.6, 4.3, 0.0);2
63820925361860;COL;5331;(42.7, 32.1, 0.0);2
63820925363802;COL;9378;(85.5, 32.1, 0.0);2
63820925369602;COL;9379;(50.8, 7.8, 0.0);2
63820925373743;COL;5333;(33.3, 6.9, 0.0);2
63820925376627;COL;9380;(74.8, 4.3, 0.0);2
63820925378603;COL;5334;(23.5, 4.3, 0.0);2
63820925380085;COL;9381;(36.3, 32.1, 0.0);2
63820925380786;COL;5335;(29.9, 4.3, 0.0);2
63820925381902;COL;9382;(55.6, 32.1, 0.0);2
63820925382644;COL;9383;(55.6, 4.3, 0.0);2
63820925386127;COL;9384;(40.6, 32.1, 0.0);2
63820925388860;COL;9385;(49.2, 4.3, 0.0);2
63820925393427;COL;5336;(53.4, 32.1, 0.0);2
63820925394060;COL;9386;(59.8, 32.1, 0.0);2
63820925394685;COL;5337;(29.9, 4.3, 0.0);2
63820925398785;COL;9388;(49.2, 4.3, 0.0);2
63820925399743;COL;5338;(38.5, 4.3, 0.0);2
63820925399827;COL;9389;(49.2, 4.3, 0.0);2
63820925406744;COL;5339;(38.5, 4.3, 0.0);2
63820925408727;COL;5340;(38.5, 4.3, 0.0);2
63820925423960;COL;5342;(76.9, 4.3, 0.0);2
63820925425726;COL;9390;(17.1, 32.1, 0.0);2
63820925428144;COL;5343;(104.7, 32.1, 0.0);2
63820925431285;COL;9392;(25.6, 32.1, 0.0);2
63820925435127;COL;9393;(29.9, 4.3, 0.0);2
63820925439226;COL;5346;(70.5, 32.1, 0.0);2
63820925439544;COL;9394;(36.3, 32.1, 0.0);2
63820925441327;COL;9395;(23.5, 4.3, 0.0);2
63820925444160;COL;9396;(29.9, 4.3, 0.0);2
63820925445268;COL;5347;(79.1, 32.1, 0.0);2
63820925446860;COL;5348;(59.8, 4.3, 0.0);2
63820925447785;COL;9397;(8.5, 32.1, 0.0);2
63820925451368;COL;9398;(29.9, 4.3, 0.0);2
63820925454368;COL;9399;(29.9, 4.3, 0.0);2
63820925455227;COL;5350;(59.8, 32.1, 0.0);2
63820925458668;COL;5351;(36.3, 32.1, 0.0);2
63820925461827;COL;5352;(89.8, 32.1, 0.0);2
63820925464226;COL;5353;(64.1, 32.1, 0.0);2
63820925472026;COL;5355;(70.5, 4.3, 0.0);2
63820925472968;COL;9402;(21.4, 32.1, 0.0);2
63820925473368;COL;9403;(38.5, 4.3, 0.0);2
63820925476426;COL;9404;(42.7, 4.3, 0.0);2
63820925481443;COL;9405;(42.7, 4.3, 0.0);2
63820925486226;COL;5357;(70.5, 4.3, 0.0);2
63820925487801;COL;9406;(62.0, 32.1, 0.0);2
63820925488445;COL;5358;(64.1, 32.1, 0.0);2
63820925490526;COL;5359;(53.4, 32.1, 0.0);2
63820925492927;COL;9408;(36.3, 32.1, 0.0);2
63820925495543;COL;5361;(79.1, 32.1, 0.0);2
63820925499543;COL;9409;(49.2, 4.3, 0.0);2
63820925500644;COL;5362;(72.7, 32.1, 0.0);2
63820925501568;COL;9410;(49.2, 4.3, 0.0);2
63820925503343;COL;5364;(76.9, 4.3, 0.0);2
63820925507885;COL;9411;(53.4, 32.1, 0.0);2
63820925511726;COL;5365;(70.5, 32.1, 0.0);2
63820925513402;COL;5366;(59.8, 4.3, 0.0);2
63820925515668;COL;9412;(36.3, 4.3, 0.0);2
63820925516685;COL;9413;(36.3, 4.3, 0.0);2
63820925525927;COL;9414;(29.9, 4.3, 0.0);2
63820925530043;COL;9415;(25.6, 32.1, 0.0);2
63820925538885;COL;9416;(15.0, 4.3, 0.0);2
63820925539668;COL;5368;(49.2, 4.3, 0.0);2
63820925543027;COL;5369;(59.8, 32.1, 0.0);2
63820925543901;COL;9418;(15.0, 4.3, 0.0);2
63820925545527;COL;5370;(49.2, 4.3, 0.0);2
63820925546868;COL;9419;(15.0, 4.3, 0.0);2
63820925548868;COL;5371;(40.6, 32.1, 0.0);2
63820925548868;COL;9420;(15.0, 4.3, 0.0);2
63820925550927;COL;9421;(15.0, 4.3, 0.0);2
63820925551968;COL;5372;(59.8, 32.1, 0.0);2
63820925555984;COL;9422;(15.0, 4.3, 0.0);2
63820925560626;COL;5373;(42.7, 4.3, 0.0);2
63820925560969;COL;9423;(15.0, 4.3, 0.0);2
63820925565901;COL;5374;(47.0, 32.1, 0.0);2
63820925567284;COL;9424;(17.1, 32.1, 0.0);2
63820925567967;COL;9425;(15.0, 4.3, 0.0);2
63820925568984;COL;5375;(36.3, 32.1, 0.0);2
63820925574367;COL;5376;(66.2, 32.1, 0.0);2
63820925575068;COL;9426;(15.0, 4.3, 0.0);2
63820925578402;COL;9427;(21.4, 32.1, 0.0);2
63820925579526;COL;5377;(72.7, 32.1, 0.0);2
63820925581144;COL;9429;(15.0, 4.3, 0.0);2
63820925586443;COL;9430;(17.1, 32.1, 0.0);2
63820925587168;COL;9431;(15.0, 4.3, 0.0);2
63820925588467;COL;5378;(23.5, 32.1, 0.0);2
63820925590143;COL;5379;(51.3, 32.1, 0.0);2
63820925594367;COL;5380;(59.8, 32.1, 0.0);2
63820925596167;COL;5381;(47.0, 32.1, 0.0);2
63820925603942;COL;9434;(6.4, 32.1, 0.0);2
63820925609384;COL;9435;(21.4, 4.3, 0.0);2
63820925610968;COL;5383;(15.0, 4.3, 0.0);2
63820925615468;COL;9436;(21.4, 4.3, 0.0);2
63820925620026;COL;5384;(15.0, 4.3, 0.0);2
63820925624526;COL;5385;(27.8, 32.1, 0.0);2
63820925627500;COL;9437;(15.0, 4.3, 0.0);2
63820925630284;COL;5386;(4.3, 12.8, 0.0);2
63820925630526;COL;9438;(15.0, 4.3, 0.0);2
63820925633526;COL;9439;(15.0, 4.3, 0.0);2
63820925635167;COL;5387;(42.7, 4.3, 0.0);2
63820925642201;COL;5389;(38.5, 4.3, 0.0);2
63820925649025;COL;9441;(25.6, 32.1, 0.0);2
63820925651501;COL;9442;(40.6, 32.1, 0.0);2
63820925653567;COL;5390;(34.2, 32.1, 0.0);2
63820925662801;COL;9443;(29.9, 4.3, 0.0);2
63820925665042;COL;5391;(17.1, 32.1, 0.0);2
63820925666726;COL;5392;(53.4, 32.1, 0.0);2
63820925669200;COL;5393;(4.3, 19.2, 0.0);2
63820925669826;COL;9444;(29.9, 4.3, 0.0);2
63820925671842;COL;9445;(29.9, 4.3, 0.0);2
63820925674001;COL;9446;(29.9, 4.3, 0.0);2
63820925677367;COL;5394;(49.2, 4.3, 0.0);2
63820925680942;COL;9447;(42.7, 4.3, 0.0);2
63820925684984;COL;9449;(38.5, 4.3, 0.0);2
63820925685484;COL;9448;(21.4, 32.1, 0.0);2
63820925687784;COL;5397;(79.1, 32.1, 0.0);2
63820925692800;COL;9452;(66.2, 32.1, 0.0);2
63820925694442;COL;5398;(70.5, 4.3, 0.0);2
63820925695125;COL;9453;(38.5, 4.3, 0.0);2
63820925699167;COL;9454;(42.7, 4.3, 0.0);2
63820925702542;COL;9455;(29.9, 32.1, 0.0);2
63820925706025;COL;9456;(4.3, 17.1, 0.0);2
63820925708825;COL;9457;(32.1, 32.1, 0.0);2
63820925710567;COL;5399;(59.8, 4.3, 0.0);2
63820925711725;COL;9458;(61.4, 10.1, 0.0);2
63820925724884;COL;9459;(49.2, 32.1, 0.0);2
63820925726600;COL;5401;(79.1, 32.1, 0.0);2
